	Feb9-4-8	Feb10-r3-a	Feb9-5-b	Feb7-15	Feb9-3-a	Feb9-5-a	Feb10-r4-a	Feb9-3-b	Feb9-4-20	Feb8-55	Feb9-2-a	Feb9-4-4	Feb8-65	Feb9-4-b	Feb9-7-b	Feb8-12	Feb9-6-a	Feb7-9	Feb10-r5-a	Feb10-r6-a	Feb9-4-17	Feb8-33	Feb8-5	Feb8-2	Feb9-4-11	Feb9-8-a	Feb7-6	Feb9-4-30-a	Feb9-4-14	Feb9-1-b	Feb9-4-26	Feb9-8-b	Feb9-1-a	Feb8-53	Feb10-r7-a	Feb8-7	Feb9-4-2	Feb9-7-a	Feb7-20	Feb8-41	Feb9-4-28	Feb8-27	Feb8-49	Feb8-15	Feb8-45	Feb8-39	Feb9-4-24	Feb8-61	Feb8-47	Feb8-37	Feb9-4-a	Feb7-3	Feb8-9	Feb8-23	Feb7-1	Feb9-6-b	Feb9-2-b	SG1-E-mid	Feb8-51	Feb8-43	Feb9-4-22	Feb8-35	Feb10-r2-a	Feb8-19	Feb10-r1-a	Feb8-32	Feb9-4-6	Feb7-12
Feb9-2-a	0.0705959700453	0.152510271888	0.0437867532219	0.0896964877657	0.0657697434338	0.0677578682766	0.120521728627	0.0712199938025	0.0773173579921	0.139582922721	0.0	0.050961268574	0.126932430119	0.103125147774	0.0491814916181	0.156543271854	0.0676089497278	0.125105358894	0.0910663040128	0.103470078856	0.0942567977044	0.128914521776	0.144021608588	0.144339461764	0.15312929407	0.0808761523683	0.164217842414	0.0685705114368	0.112651851143	0.117360947996	0.105704857626	0.0731450327023	0.0779979927916	0.065692908189	0.103806297837	0.147090297083	0.180779156982	0.0479015577877	0.125866481076	0.12012498675	0.0574741615823	0.130527123085	0.106647292184	0.157653557351	0.135586722056	0.113509323027	0.0904267971072	0.146144302566	0.144127465562	0.121323257842	0.0636829317902	0.151210941793	0.168767607347	0.152907746388	0.16442713619	0.0739711992454	0.0626971323485	0.128457914636	0.158769574704	0.129818626657	0.0807918732459	0.132652517684	0.151798686335	0.13096924057	0.0852203777991	0.140436942178	0.191635424368	0.115489118033
Feb9-4-4	0.0777758797032	0.135942504022	0.0494473471846	0.0741274538584	0.0779442667542	0.0679379323338	0.103455636475	0.0530158166231	0.0621488170718	0.124051892595	0.050961268574	0.0	0.113520165628	0.102484821039	0.0532242717718	0.143675784535	0.0800720606199	0.111469857814	0.0755290674814	0.0885865059836	0.0701934445984	0.112840890411	0.126417373217	0.119536345358	0.139898659024	0.0745190964041	0.1467526307	0.0842214992102	0.0912216938592	0.111768986146	0.124445609433	0.0635916061614	0.0694290382942	0.083581806641	0.0878290985208	0.12665623452	0.159755668297	0.0587551193345	0.10432426006	0.0991380081945	0.0638578678679	0.114940389627	0.0894034840899	0.138144508573	0.122464541832	0.0992421536597	0.0874774518973	0.131082512239	0.125681894608	0.103822257638	0.0553540297693	0.133588199946	0.148858540221	0.136107303108	0.144820770404	0.0660263816642	0.0626712762763	0.111986031397	0.138991274261	0.112009857799	0.0810102049929	0.118260543412	0.130969453662	0.111989331659	0.0732021715716	0.127848678317	0.217635508478	0.110174392964
Feb8-65	0.120668759177	0.0541042647571	0.132528739623	0.0880052124848	0.155444590234	0.134195976539	0.050751773259	0.101071052612	0.0878191839647	0.0464976961947	0.126932430119	0.113520165628	0.0	0.177399599045	0.131242722528	0.069399288906	0.148919667865	0.0585761275094	0.0763355596572	0.0623759946799	0.118229737971	0.0427540054598	0.0647207373156	0.081671353626	0.0864204925954	0.0905618860048	0.0827840575244	0.152216197769	0.0962891922886	0.109638098012	0.206841149157	0.0923707628365	0.0896597239376	0.13422278039	0.0571456941547	0.0532416494095	0.0951817949371	0.135897844492	0.0572700578326	0.0436657864558	0.14413918949	0.0520996456086	0.0592705389676	0.0534955998745	0.0472488811325	0.0636748318544	0.106258982437	0.0524161448481	0.0417377522806	0.0413804802104	0.117934329144	0.0669919651335	0.0797185564109	0.0552658744486	0.0732433502056	0.0829419797394	0.149369606417	0.0595364181542	0.0568780125032	0.043829872618	0.108716326787	0.0390606338664	0.0600156295291	0.0496068804014	0.097459639217	0.0540363171948	0.289616302814	0.0866350924499
Feb9-4-b	0.137072430738	0.198926070069	0.0788130019429	0.131234231734	0.0745273981583	0.0756628469376	0.166554075213	0.110860590716	0.123617748061	0.189855093008	0.103125147774	0.102484821039	0.177399599045	0.0	0.106997392287	0.20664607868	0.117975416081	0.166391465902	0.125832901938	0.147215249261	0.104470092701	0.171914393065	0.186698953153	0.185497237705	0.178791551053	0.134002794626	0.203020089482	0.12775723613	0.139166300465	0.153022837864	0.0852702382048	0.122189595208	0.112915671186	0.105846633463	0.136382814881	0.191481897341	0.217206693169	0.0943034593023	0.170429428257	0.165301937533	0.0768059990701	0.181797427723	0.150822638938	0.200641948772	0.182209574451	0.161251798514	0.144734022997	0.190020469475	0.186306926914	0.167141696342	0.111180241239	0.187074557493	0.216382873796	0.201883476839	0.203166959191	0.122672059915	0.103572203625	0.168837215486	0.203041923755	0.170794944571	0.144967423672	0.178597037167	0.196755811261	0.16863209143	0.117705751006	0.189451561678	0.186658269532	0.167046442095
Feb9-7-b	0.0602248441681	0.150929335801	0.0550411607964	0.0890611549968	0.0653609112126	0.0752179497953	0.117599170622	0.0755572790454	0.0819436414711	0.135594862879	0.0491814916181	0.0532242717718	0.131242722528	0.106997392287	0.0	0.155708914634	0.0498811260392	0.127664618063	0.0951207822747	0.10218373377	0.0886531140122	0.119382346262	0.144013581144	0.141133329916	0.14792160105	0.0801365954416	0.165879877954	0.0539280976595	0.108455783225	0.108172565331	0.0986417145391	0.0687380993196	0.0815481705725	0.071733632824	0.105810764022	0.142887346576	0.183823519177	0.0525544122235	0.121050330894	0.115409542456	0.0555103318868	0.12964404506	0.103330602664	0.154653608274	0.133768012416	0.108087618645	0.0792534811578	0.148365739942	0.137083350261	0.115434691323	0.0683361587326	0.154489376603	0.168267380658	0.14971559305	0.164966372145	0.0796872001474	0.0572543085769	0.12845703934	0.151705202387	0.12788018695	0.0719299288784	0.129553539835	0.149930427835	0.127257712443	0.0835430701897	0.134102005338	0.185507383474	0.106140971607
Feb8-12	0.141284968998	0.053940827381	0.164730289662	0.116219622659	0.184730377094	0.158183025243	0.0757629376334	0.131041978495	0.112091235849	0.0488689240038	0.156543271854	0.143675784535	0.069399288906	0.20664607868	0.155708914634	0.0	0.170943031073	0.0731325126812	0.107156310675	0.0866509017413	0.142764819444	0.0645761244292	0.0697412745466	0.0809464952097	0.0974425873656	0.113414400285	0.0939509195736	0.167981915993	0.10507745899	0.131187908972	0.225917207075	0.115367061882	0.126333804613	0.163814097892	0.0931892656324	0.054657524985	0.106092843474	0.153062131783	0.071074	0.0689760690512	0.170012672673	0.0601963615819	0.0795484265617	0.0597455160099	0.0607050232702	0.0845124874498	0.119347725014	0.0768235092444	0.0616706240352	0.0624602408815	0.13569059298	0.0803051339411	0.0583932097251	0.0455298219178	0.0865452484076	0.115784334838	0.174514989114	0.0907411715116	0.0689567019231	0.074550143018	0.116419261759	0.0723636792059	0.0507851039604	0.0683548163717	0.112187337037	0.0625588037149	0.294684648183	0.0930069786036
Feb9-6-a	0.0725487823017	0.17426553521	0.0730053123997	0.106139119427	0.0679870103815	0.0869041282527	0.143494565324	0.103570773951	0.103680692268	0.154741631786	0.0676089497278	0.0800720606199	0.148919667865	0.117975416081	0.0498811260392	0.170943031073	0.0	0.152888526979	0.115963186941	0.127033788262	0.108582579072	0.144202094007	0.168131540935	0.161273239702	0.160149035264	0.10711952243	0.191300775019	0.0509265193886	0.131595926924	0.116390473238	0.0836766276246	0.0960787952599	0.0979543635094	0.0774208809532	0.127208362898	0.165056194944	0.197292565906	0.0759171987365	0.144631627684	0.137078120802	0.0704532434977	0.149285442561	0.123543722272	0.175302844062	0.15200489456	0.130291932079	0.0914863684491	0.167620059162	0.157537103818	0.137542055507	0.0897147975367	0.174325378008	0.191002448408	0.168095237759	0.184546274335	0.0979131987867	0.072779472693	0.149567677234	0.170974902124	0.146232461325	0.091396798432	0.143861391826	0.174315077474	0.149225857974	0.105770774388	0.15064773047	0.163148887615	0.119262320056
Feb7-9	0.118933891431	0.0602615812629	0.123920952602	0.0757929785051	0.15077189236	0.127274730562	0.0483420843215	0.0871172784011	0.0882594934372	0.0653932702114	0.125105358894	0.111469857814	0.0585761275094	0.166391465902	0.127664618063	0.0731325126812	0.152888526979	0.0	0.0573624153422	0.0465982930997	0.102053229035	0.0498746612402	0.0454149732713	0.0576834783237	0.109390858197	0.085318058962	0.0730001948096	0.148230813624	0.0755772819811	0.10690933303	0.195985659824	0.0800319478495	0.0840473965263	0.128459795574	0.0462094363332	0.0616247286447	0.109664701259	0.120640211493	0.0453239753623	0.0496945702931	0.135085821517	0.0482481262142	0.0461135015336	0.0734089800814	0.0711396232839	0.0604966186485	0.0979078115691	0.0569390302437	0.0666650542587	0.0509192061583	0.102822203178	0.0531074913511	0.0763822025355	0.0645146008041	0.0802294831072	0.0782723222078	0.144685531009	0.0389203457075	0.0774236459119	0.0615973029193	0.0977220956569	0.0721332593703	0.0606818344095	0.0467804588944	0.0738883078905	0.0805171753099	0.27488664204	0.0841472275194
Feb10-r5-a	0.0890460875412	0.092169151471	0.0844216412809	0.0421725294477	0.112640297054	0.092301273028	0.0675843852293	0.0549234129227	0.0606050779513	0.0914212544841	0.0910663040128	0.0755290674814	0.0763355596572	0.125832901938	0.0951207822747	0.107156310675	0.115963186941	0.0573624153422	0.0	0.0448798284258	0.0748264440829	0.0741340779061	0.0824654505365	0.0851993835154	0.125828037741	0.0585364736919	0.104237805569	0.118011678337	0.0833694397317	0.108796692527	0.158764783404	0.0501940055456	0.045656234845	0.0943758132985	0.0443508254931	0.0880158968796	0.138053990461	0.0895457169957	0.0688682681772	0.0661073283326	0.0981567548969	0.082095636885	0.0531708068759	0.0994975445855	0.0910374542722	0.0623849057256	0.0850836257442	0.0882968271146	0.0857063535486	0.0716862594239	0.0714448828941	0.0813671719004	0.114516752802	0.0999221435149	0.108735856072	0.0482958738801	0.105602173321	0.0673407775692	0.106075057876	0.0806107235866	0.0729098154783	0.0895238021006	0.0947574240475	0.0690751537577	0.0441116786394	0.104042672867	0.241706786983	0.0857481142321
Feb10-r6-a	0.0971083748586	0.0727885070185	0.102012869333	0.060012149086	0.131597178554	0.104609187457	0.0460565427345	0.0665957896004	0.0637308586783	0.0641905209815	0.103470078856	0.0885865059836	0.0623759946799	0.147215249261	0.10218373377	0.0866509017413	0.127033788262	0.0465982930997	0.0448798284258	0.0	0.0917490983119	0.0524113401031	0.060920366367	0.0699284158384	0.111535615682	0.063242480546	0.100389529561	0.121100116429	0.0738273238532	0.0986998536065	0.173694486194	0.059628294109	0.063112812569	0.107947918015	0.0421075405427	0.0701933917486	0.127668564277	0.0965347283929	0.0538934353234	0.0482623588466	0.112284258438	0.0565372800865	0.0375037062265	0.0779791657476	0.0756380815445	0.0374735885332	0.0760139222001	0.0729577116827	0.0670173258166	0.0516739912898	0.0821210345379	0.0766024232624	0.0945572178253	0.0782596499523	0.100093272412	0.0593080284215	0.119525831877	0.0499653135485	0.0894001642768	0.0658013852439	0.0773067109802	0.0769631250487	0.0724952297916	0.0513109698851	0.0613662889994	0.0840555017083	0.253118204653	0.0759445146853
