Eigvals	68
0.275614497358	0.0370712418873	0.0303827507025	0.0179881812011	0.017179425348	0.0122895675279	0.00964561081929	0.00681451326644	0.00659689907072	0.00626446692925	0.00581545750897	0.00492513450795	0.00451529275952	0.00346482862958	0.00312871024938	0.00278450799671	0.00244219067981	0.00236050718708	0.00221570099738	0.00205921621147	0.00178340425809	0.0015453937464	0.00139393412639	0.00132741375923	0.00117623283556	0.00112799534486	0.000990214912593	0.000909147807888	0.000786511064874	0.000671593123828	0.000600725029353	0.000589984241326	0.00053864156808	0.000466353818603	0.00035646339593	0.000352361096769	0.000259101593477	0.000236995642688	0.000166936687934	0.000136925179746	0.000108826506923	2.34459379935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	68
0.587529752531	0.0790250795254	0.0647671663592	0.0383455578384	0.0366215261536	0.0261977749268	0.0205616300738	0.0145265555021	0.0140626654826	0.0133540170781	0.0123968599034	0.0104989508403	0.00962528772266	0.00738600446207	0.00666949807131	0.00593575922132	0.00520603850485	0.00503191311331	0.00472322853533	0.00438964859515	0.00380169792396	0.00329432890536	0.0029714611538	0.00282965912512	0.00250738547289	0.00240455720644	0.00211084949495	0.00193803806296	0.00167661228178	0.00143164073598	0.00128057062026	0.00125767439168	0.00114822678136	0.000994130375078	0.000759876032664	0.000751131126884	0.00055232905582	0.000505205613761	0.000355860348024	0.000291884562468	0.000231986384222	4.99799041023e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	68	68
Feb9-4-8	0.0567993338208	-0.0365269096352	0.0126691797058	-0.0151025633366	0.0168539651538	-0.0188365774221	0.00156300958757	-0.0078850671523	0.0111035664303	-0.0045673125217	0.0161157835331	-0.00637093006237	0.0112253813319	-0.00745570773809	0.0118902417112	-0.00856802390768	0.00410841390254	-0.0108589671658	-0.00038772620924	-0.0118412001324	0.00478637137064	-0.00449067527593	-0.0017170356961	-0.00057355427296	6.79210164511e-05	0.00311718458424	0.00127299300163	0.000273121342297	0.00403404585438	-0.00101858861052	-0.00150903418162	-0.0004465711182	-0.000225744821894	-0.000734305227886	-0.00138243430483	-0.000837627153075	0.00141163060218	0.0011100830555	0.00217925060901	0.00133353311521	0.000574217610327	-5.16554206639e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb10-r3-a	-0.0698424437151	-0.0119711673095	-0.00314544841453	-0.00649548712305	-0.000446159550729	-0.00993575816448	0.0121892164797	-0.00284202452944	0.00223143022374	0.00662380617488	0.0110549659866	-0.00687406719512	0.00964359161097	0.00502035084332	0.00413080868585	0.00298071952157	0.00291605104578	-0.0019746035026	0.00288786437525	0.00405385597473	-0.00124679749424	-0.0031173065533	0.00358087098885	-0.00112915390347	0.000495569025807	0.00138432169438	-0.00142199519838	0.00737465342143	-0.000858864240081	0.00348655413728	0.00112170974505	0.00141000058873	-0.00264810215249	0.000984907665018	0.000280154400808	0.00103730223953	0.00216671380811	0.00256883695603	-0.00041120331219	-0.0012153572564	0.00049273311309	-0.00248416951896	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb9-5-b	0.0767550804165	0.0242463761429	-0.00213271205214	5.26675372984e-05	0.00660572393944	-0.00659988026741	0.0183066453318	0.0121948826755	0.00294286573587	0.00141415285927	-0.0131763520941	0.000975571504604	-0.00055797444823	0.00685286403383	0.00597172540644	0.000254120066779	-0.000690507880275	0.00234225511066	-0.00136340265673	0.00164002487973	-0.00183931323983	-0.00599936691507	-0.00106952786383	-0.00716045717187	-0.00606746628865	0.004131176793	0.000854579047203	0.000404567106973	-0.000673768096301	-0.00576140738421	0.00174763780218	0.00219757969711	0.00167477190176	0.00480577276233	0.00286565164183	-0.00169514744917	-0.00214203226044	0.00154676622856	-2.67312651295e-05	-0.00212061669988	0.00210881215916	0.00035148303653	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb7-15	0.0146004475017	0.0048349500091	-0.0171040007342	0.00766120146312	0.033674370422	0.00752733689869	0.00396439066358	0.007884760463	5.01371792944e-05	3.07762231516e-05	0.00765776883452	-0.00420906465076	-0.0183685437572	-0.00607345441707	-0.0115182590234	0.00498577719147	-0.000250233321626	0.00730417658616	0.000823767562556	-0.00959487584982	-0.000306546466793	0.00166991450093	-0.00448349362895	-0.00557415994611	-1.49343742535e-05	-0.00191743760838	-0.00667021178175	0.000245876883993	0.00430475351742	0.0024331557036	0.00507300281927	-0.00123911412197	0.001974938688	-0.00717883256308	0.00292941329913	0.00456324211996	-0.000715441724009	-0.00053789746732	5.41667004204e-05	-0.000934867404559	9.28388871465e-05	9.33237064821e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb9-3-a	0.100240722207	0.0282591446715	0.009111073005	0.019282660437	-0.00905921620596	-0.00209235539326	-0.020158878733	0.00329685477485	-0.0160805166109	-0.0118001589378	-0.00122501452739	-0.0143762595153	-0.00161013908808	0.0045593947228	0.00447006069965	0.0107694924442	0.00797609763856	0.000720508711817	-0.0105008555653	-0.00074883521836	-0.00634852965436	-0.00436864053924	0.00410744210295	-0.00125485144534	0.00589128065105	-0.00416866419718	-0.00286642392599	0.000279660626301	0.00136734072393	-0.00048693453423	-0.00107998903773	0.00320850821837	-0.00155108033356	-0.00110298304812	0.00131747784343	-0.000742477317971	-0.000832805682337	0.00196993367912	0.0010272780911	0.000145623891921	0.00154398702416	0.000955322994249	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb9-5-a	0.0756807149107	0.0292075928979	-0.0285373748364	0.0282943748743	-0.0125291983214	-0.0124995176372	-0.00122020223881	-0.0153120633472	-0.00387631622115	-0.00474014285515	-0.00723791321179	0.00985303098534	0.00238043002712	0.00760490959689	-0.00238864491012	0.0103706564749	0.0134130152172	-0.00597855488014	-0.00100151409379	0.00305529599635	0.00423305868708	0.00748953494942	0.0013170291337	-0.00315705832072	-0.00447653581835	-0.00265576109083	0.00433672303004	0.00131587921981	0.00536777091116	-0.00172434349784	-0.000585954587058	-0.00492970106045	-0.00119960812427	-0.000168075975697	-0.00140454654399	0.000381808531608	-0.000660851808651	-0.000618491785797	4.98328596699e-05	0.000455952237357	-8.43707611004e-05	6.77402132645e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb10-r4-a	-0.0343243744308	-0.00382785339978	-0.00381145157873	0.000416501666142	0.0129330393286	0.00414644162075	0.00256216590124	-0.00797404854009	0.00601802107103	0.0125899166634	-0.00910585663254	0.00583459363723	0.00646796879071	0.0094634617292	0.00255601602876	0.00218463358808	-0.00741502256961	0.0114396699551	0.0010685762717	-0.000774108040644	0.000601540851145	-0.000716792811003	-0.00211267298168	-0.00327639105543	0.0100879798938	0.00238934957251	0.00256151561342	0.00458341325398	0.00468309805435	-0.00507128763624	0.00295367954991	0.00351828394616	-0.00266523611523	0.00219413677267	-0.0033026040611	-0.00213665099182	-0.00336605666651	0.00299495634522	-0.000222288522547	-0.00305896449591	-0.00245213896959	0.000395345088877	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb9-3-b	0.0288274796149	0.0311287205166	-0.0172383118043	-0.022736157143	0.00839530179079	-0.0189248054492	0.00448305729042	-0.000849415363214	0.00952201402556	0.0140030536206	0.0131096271002	0.00870499193724	-0.00633962575319	0.00144978245743	-0.00363813998735	-0.00632783335312	-0.00318947434556	-0.00586254449043	0.00236442058356	-0.00178821369165	-0.00411515470832	0.00270010195952	0.00613864256125	-0.00421139095355	0.000319197545394	6.84908037909e-05	-0.00401663598304	0.0065556933514	0.00571752504083	0.00191991154713	-0.00212744450676	0.00173268574051	0.000838514454714	-0.000511184691353	0.00290420985172	-0.0023753989551	0.000876413798271	-0.000560733209691	0.000891742280158	0.000469880653049	0.00167080162122	-0.000129346792743	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb9-4-20	0.0174975381665	0.0142486914964	0.0167095649135	-0.019693941384	0.0144559426001	-0.00505190392885	0.010004304197	-0.0152801649901	0.011688239482	-0.019146437107	-0.0141761822589	0.00113178823244	-0.0106994968665	0.00304385323309	0.00225020648183	0.000596804025835	-0.00347692872301	-0.00347314372364	0.00174427341267	0.00693845882167	0.00396105355852	-0.00376919430234	0.000695534401726	-0.00265792685834	-0.00209438604189	6.364426363e-05	0.000345132418118	0.00125989100316	-0.000200819780906	0.0013216279277	0.00121821193285	-0.00156415597748	0.00624329800272	-0.00406518656495	0.0025456829036	-0.00238158805028	-0.000581704197234	1.9221762484e-05	-0.000354880127258	-0.00201215720632	-0.000409560628539	-0.000822260253587	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Feb8-55	-0.0518033481553	-0.022889186333	-0.00804321655816	0.00888406125129	-0.0189790548727	-0.0156162366081	0.00347918888811	-0.00688866806571	0.00874601808789	0.00489923476829	0.000837927940604	0.00407328162029	-0.00193980059483	0.00633412849692	-0.00224769501918	-0.00205035147515	0.00331260643801	-0.00673476498256	-0.00402865761563	0.00122402896789	-0.00737401794441	-0.00286704729363	-0.00207000637349	0.000205356555302	0.00662116252406	-0.00820310627604	0.00672490236145	-0.000836858596256	0.00454575985223	-0.00222986285067	0.00203558310725	0.000514980542258	0.00739051201267	-0.00235850056336	-0.00184087862098	-0.00563281807795	0.00138292421505	-0.000675758414213	0.000236791832005	0.00165474839941	0.000584868087702	-9.98976194133e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
