	H5-B-T	H4-A-B	H6-A-M	H5-B-B	H5-B-M	H4-C-M	H7-B-T	H5-C-B	H7-C-M	H2-A-T	H2-C-B	H4-A-M	H6-A-B	H2-B-T	H6-B-M	H4-B-M	H5-C-T	H4-B-B	H2-B-M	H6-B-B	H4-C-T	H6-C-B	H2-B-B	H7-C-T	H4-B-T	H6-C-T	H4-A-T	H3-A-T	H3-B-B	H3-C-M	H2-C-M	H4-C-B	H6-A-T	H3-A-M	H3-C-T	H2-A-M	H2-A-B	H5-A-M	H2-C-T	H6-C-M	H3-B-M	H3-C-B	H3-B-T	H7-B-B	H3-A-B	H7-B-M
H2-A-B	0.0542649657791	0.105767782777	0.0463139427964	0.0851214410991	0.0689969833848	0.0640986829434	0.10227859751	0.0726121487157	0.0754958916074	0.049193027389	0.0607612365725	0.101359236226	0.0651878231087	0.0415978861301	0.0499555347841	0.067115957511	0.0521725495288	0.0747935608323	0.0582447609569	0.0512316298057	0.0600211411494	0.0522083130747	0.0343303252074	0.0824247439846	0.0667931389485	0.0434881863499	0.0720036706049	0.0622158163125	0.0655785559369	0.0664300848742	0.0616072461171	0.0877351121165	0.0559248325873	0.0840671139495	0.0713504779129	0.0593752481878	0.0	0.0619140869283	0.057203521341	0.0477661087921	0.0527983624474	0.0576925094777	0.0588382439359	0.0717706322086	0.0619066437466	0.0917026974345
H5-A-M	0.0493757582343	0.0856053958367	0.0497663893621	0.0753426688087	0.0392201160528	0.0561144076441	0.0763210680622	0.0618151043993	0.0598650291785	0.0628856414695	0.0726475930703	0.0775049562933	0.0875935625399	0.0557745801941	0.0513977839583	0.0598307606746	0.0588962781004	0.0758241521995	0.0700086208577	0.0632991103952	0.0449212783678	0.0803204247383	0.0673454152637	0.062343508654	0.0585661975247	0.0571166130378	0.0625031845121	0.056373165896	0.068423489126	0.0605366991682	0.069285872365	0.0788303848246	0.0406628111279	0.073649814619	0.0658413231704	0.0608772269535	0.0619140869283	0.0	0.0624140057639	0.0561056147504	0.0522528202031	0.0693395342587	0.0513225186564	0.0610331389559	0.0632730344199	0.073461703291
H2-C-T	0.0533868023681	0.08468171803	0.0534884770987	0.0814287031438	0.0611629551561	0.0519573177184	0.0727640029881	0.0607688244751	0.0596171921199	0.0466598220279	0.0649682739873	0.0845782910545	0.0714692776014	0.0531725082137	0.0336165046545	0.0496959051949	0.0370347418462	0.0709910450011	0.0650829022763	0.039838372138	0.0508532473451	0.070591333116	0.0556526826734	0.0541743239342	0.0665418267886	0.0462453577469	0.0662387485204	0.0456721546422	0.052412919025	0.0455889653843	0.044975208201	0.0650637502613	0.0504865494322	0.0539760722532	0.0616650102131	0.0410146608334	0.057203521341	0.0624140057639	0.0	0.046694224222	0.0372935775867	0.0575739126974	0.0371568519064	0.0586490592606	0.0483552512635	0.0681065410404
H6-C-M	0.0456383340819	0.0941500366949	0.0370744742275	0.0827010978531	0.0459281627371	0.0566265851748	0.0776004409596	0.0656250581034	0.0526937096666	0.036169100127	0.0723345119667	0.0910595101569	0.059849260245	0.0467204015277	0.0315412206589	0.0544869145109	0.0396452933639	0.0717389172165	0.0527124610308	0.0358319274164	0.0564160271032	0.0561222605246	0.0451994672937	0.0607266524209	0.0633935001791	0.031782903717	0.069536928624	0.0517805934586	0.0680975487977	0.0514608668144	0.0600418011842	0.0770366224915	0.0363236953467	0.070834588196	0.0647300635942	0.0510570860921	0.0477661087921	0.0561056147504	0.046694224222	0.0	0.04905450263	0.0576670547525	0.0503275951435	0.0466587565625	0.0603357012238	0.0661618556926
H3-B-M	0.0628953836187	0.086294069848	0.0511271379477	0.0911730080271	0.0590738107469	0.0403914243601	0.077847652568	0.0691353556538	0.0563655853623	0.0502876745571	0.0564215440347	0.0790346348943	0.0810952163378	0.0513298145814	0.0359553019899	0.0603166191862	0.0452095053387	0.0809211810736	0.057896700284	0.044473837901	0.0468538418896	0.0745987471467	0.0556792594005	0.0580874304747	0.0658725165221	0.0503830157915	0.0722580519168	0.0489274678067	0.0487653436099	0.0485467003654	0.0446899901102	0.0695732063254	0.0432385011322	0.0579595506998	0.0643434094881	0.0403541549637	0.0527983624474	0.0522528202031	0.0372935775867	0.04905450263	0.0	0.0587295986848	0.0316330393594	0.0548036860095	0.0458812655628	0.0696890522803
H3-C-B	0.0427676313728	0.0954595002277	0.0458036319154	0.0526401131559	0.0695661069403	0.0772653624933	0.0847378234557	0.0526888806284	0.0830810323559	0.0686694801313	0.087506466762	0.0952939316377	0.0560091356133	0.0476236509598	0.0563655259268	0.0546537748531	0.0559289512793	0.039495241091	0.0867180700872	0.0583173091703	0.0594550211654	0.0507967332965	0.0709296525934	0.0737180824841	0.045703483505	0.0437993646299	0.0461589592648	0.0411090052989	0.0600631138343	0.0440820887513	0.08486058649	0.0743831953673	0.058018150828	0.0671905384957	0.0392315301018	0.0755331998703	0.0576925094777	0.0693395342587	0.0575739126974	0.0576670547525	0.0587295986848	0.0	0.0497301610405	0.0773078278047	0.0520802539657	0.0945979732514
H3-B-T	0.054774349516	0.0745649441416	0.0472233815436	0.076057796175	0.0592206741921	0.0504123514447	0.0692331794417	0.0496897050312	0.060115875899	0.0570955226585	0.0683945156522	0.0737995522744	0.0769987373922	0.0450927335652	0.0395686514489	0.044739866503	0.0465172096519	0.0619369302913	0.0719459556112	0.0455665559832	0.0354297300652	0.0737580179048	0.0622628888098	0.0520942479512	0.0507034789053	0.0486134854778	0.0508010791615	0.0306556710489	0.0450152235999	0.0370413284263	0.0583963616002	0.0584324410535	0.0430953302507	0.0495857120533	0.0446548494558	0.0519979952413	0.0588382439359	0.0513225186564	0.0371568519064	0.0503275951435	0.0316330393594	0.0497301610405	0.0	0.0622278002989	0.042311897539	0.0712222836613
H7-B-B	0.0649411874883	0.0895571124067	0.063236441313	0.0973299583581	0.0478637845383	0.0535245243571	0.0660985601751	0.0775248541781	0.0286145023171	0.0419112970485	0.0687918187378	0.0834117486029	0.0896747234771	0.0644640699487	0.0486576374978	0.0720489231973	0.0527876801537	0.0870592537638	0.0486978968486	0.0562629722459	0.0689428421231	0.0856942659247	0.0596254269315	0.0525731466961	0.0783905286734	0.0580535781	0.0818831349579	0.0679975204798	0.069861489324	0.0690332650238	0.0590582996816	0.0755769306554	0.0494366823823	0.0734298759778	0.0795133578853	0.0460123533948	0.0717706322086	0.0610331389559	0.0586490592606	0.0466587565625	0.0548036860095	0.0773078278047	0.0622278002989	0.0	0.0649782805623	0.0452830499041
H3-A-B	0.0697724236008	0.0687404895271	0.0622996865935	0.0847686075106	0.0670998035806	0.056611598451	0.0644740235329	0.0630015386462	0.0640285045886	0.0655736927675	0.0626700518766	0.0681521734617	0.0908491245606	0.0558499465498	0.0536729088962	0.0574137942275	0.0633493679	0.0647008475215	0.069416128628	0.0595131085418	0.0511389945751	0.0809836722623	0.0641567461472	0.0488206222849	0.064466312614	0.0575389390437	0.0609778554284	0.0478580333225	0.0281251515161	0.054161312389	0.0570979481767	0.0487645838417	0.0502532471723	0.043684192754	0.059227436882	0.0525255487677	0.0619066437466	0.0632730344199	0.0483552512635	0.0603357012238	0.0458812655628	0.0520802539657	0.042311897539	0.0649782805623	0.0	0.071795573727
H7-B-M	0.0801490006844	0.0702055725339	0.0798226662854	0.112656994736	0.0639189295523	0.0675841692504	0.043283159385	0.0917472998479	0.0337622972003	0.0682985021615	0.0747904779473	0.0636359457979	0.109491516463	0.0821355629462	0.0675836731337	0.072009626374	0.0744360817005	0.102023605996	0.0630753301859	0.0752452455008	0.0760874710108	0.106201924934	0.0847839535803	0.0438993707729	0.0866684145527	0.0780962416232	0.0882932807872	0.0755725788931	0.0725741672675	0.0751587383326	0.0556203786354	0.0791956820441	0.066907341718	0.062105206611	0.0863033030424	0.0533402766504	0.0917026974345	0.073461703291	0.0681065410404	0.0661618556926	0.0696890522803	0.0945979732514	0.0712222836613	0.0452830499041	0.071795573727	0.0
