"Plot Title: SG3_Bottom"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 20580740, SEN S/N: 20580740)","RH, % (LGR S/N: 20580740, SEN S/N: 20580740)"
125,03/28/19 07:49:27 AM,55.690,80.007
126,03/28/19 08:19:27 AM,56.295,80.135
127,03/28/19 08:49:27 AM,60.046,80.341
128,03/28/19 09:19:27 AM,65.615,80.034
129,03/28/19 09:49:27 AM,68.657,80.425
130,03/28/19 10:19:27 AM,72.610,80.443
131,03/28/19 10:49:27 AM,77.945,79.870
132,03/28/19 11:19:27 AM,84.004,79.589
133,03/28/19 11:49:27 AM,84.767,80.434
134,03/28/19 12:19:27 PM,87.118,80.766
135,03/28/19 12:49:27 PM,88.306,82.042
136,03/28/19 01:19:27 PM,91.263,81.835
137,03/28/19 01:49:27 PM,91.123,81.115
138,03/28/19 02:19:27 PM,91.683,81.062
139,03/28/19 02:49:27 PM,91.123,80.791
140,03/28/19 03:19:27 PM,90.286,80.401
141,03/28/19 03:49:27 PM,90.657,81.178
142,03/28/19 04:19:27 PM,89.132,80.531
143,03/28/19 04:49:27 PM,87.300,80.845
144,03/28/19 05:19:27 PM,83.736,80.778
145,03/28/19 05:49:27 PM,82.665,79.609
146,03/28/19 06:19:27 PM,79.435,80.476
147,03/28/19 06:49:27 PM,74.077,81.043
148,03/28/19 07:19:27 PM,69.685,81.168
149,03/28/19 07:49:27 PM,65.230,80.967
150,03/28/19 08:19:27 PM,63.219,80.251
151,03/28/19 08:49:27 PM,62.105,79.811
152,03/28/19 09:19:27 PM,62.105,79.420
153,03/28/19 09:49:27 PM,61.590,79.471
154,03/28/19 10:19:27 PM,61.333,79.384
155,03/28/19 10:49:27 PM,61.333,79.273
156,03/28/19 11:19:27 PM,61.075,79.354
157,03/28/19 11:49:27 PM,60.604,79.409
158,03/29/19 12:19:27 AM,59.916,79.383
159,03/29/19 12:49:27 AM,59.830,79.178
160,03/29/19 01:19:27 AM,59.272,79.222
161,03/29/19 01:49:27 AM,59.401,79.043
162,03/29/19 02:19:27 AM,59.358,79.205
163,03/29/19 02:49:27 AM,58.541,79.412
164,03/29/19 03:19:27 AM,57.979,79.318
165,03/29/19 03:49:27 AM,58.152,79.144
166,03/29/19 04:19:27 AM,58.368,79.142
167,03/29/19 04:49:27 AM,57.936,79.368
168,03/29/19 05:19:27 AM,57.936,79.423
169,03/29/19 05:49:27 AM,58.195,79.371
170,03/29/19 06:19:27 AM,58.411,79.258
171,03/29/19 06:49:27 AM,58.239,79.182
172,03/29/19 07:19:27 AM,58.282,79.298
173,03/29/19 07:49:27 AM,57.979,79.318
174,03/29/19 08:19:27 AM,58.282,79.298
175,03/29/19 08:49:27 AM,59.659,79.130
176,03/29/19 09:19:27 AM,61.205,79.230
177,03/29/19 09:49:27 AM,67.456,78.590
178,03/29/19 10:19:27 AM,68.443,79.271
179,03/29/19 10:49:27 AM,72.307,79.098
180,03/29/19 11:19:27 AM,80.008,78.664
181,03/29/19 11:49:27 AM,84.497,79.237
182,03/29/19 12:19:27 PM,87.391,80.154
183,03/29/19 12:49:27 PM,90.055,80.638
184,03/29/19 01:19:27 PM,93.423,80.644
185,03/29/19 01:49:27 PM,92.667,81.353
186,03/29/19 02:19:27 PM,90.055,81.927
187,03/29/19 02:49:27 PM,90.055,81.254
188,03/29/19 03:19:27 PM,89.085,80.819
189,03/29/19 03:49:27 PM,86.981,80.750
190,03/29/19 04:19:27 PM,88.122,79.799
191,03/29/19 04:49:27 PM,86.709,79.842
192,03/29/19 05:19:27 PM,83.109,80.357
193,03/29/19 05:49:27 PM,78.251,80.424
194,03/29/19 06:19:27 PM,77.815,79.855
195,03/29/19 06:49:27 PM,76.158,79.604
196,03/29/19 07:19:27 PM,73.429,79.714
197,03/29/19 07:49:27 PM,71.103,79.413
198,03/29/19 08:19:27 PM,69.858,78.898
199,03/29/19 08:49:27 PM,68.313,78.605
200,03/29/19 09:19:27 PM,67.071,78.545
201,03/29/19 09:49:27 PM,65.273,78.870
202,03/29/19 10:19:27 PM,63.862,79.013
203,03/29/19 10:49:27 PM,62.148,79.286
204,03/29/19 11:19:27 PM,61.804,79.217
205,03/29/19 11:49:27 PM,61.547,79.187
206,03/30/19 12:19:27 AM,61.462,79.009
207,03/30/19 12:49:27 AM,60.991,78.953
208,03/30/19 01:19:27 AM,60.217,79.224
209,03/30/19 01:49:27 AM,59.486,79.331
210,03/30/19 02:19:27 AM,58.928,79.431
211,03/30/19 02:49:27 AM,58.368,79.475
212,03/30/19 03:19:27 AM,58.023,79.516
213,03/30/19 03:49:27 AM,58.109,79.416
214,03/30/19 04:19:27 AM,58.066,79.383
215,03/30/19 04:49:27 AM,57.160,79.579
216,03/30/19 05:19:27 AM,56.988,79.447
217,03/30/19 05:49:27 AM,57.247,79.368
218,03/30/19 06:19:27 AM,57.592,79.216
219,03/30/19 06:49:27 AM,57.722,79.093
220,03/30/19 07:19:27 AM,57.420,79.168
221,03/30/19 07:49:27 AM,57.117,79.325
222,03/30/19 08:19:27 AM,57.893,79.224
223,03/30/19 08:49:27 AM,61.376,79.167
224,03/30/19 09:19:27 AM,65.444,79.537
225,03/30/19 09:49:27 AM,69.600,79.548
226,03/30/19 10:19:27 AM,73.731,79.521
227,03/30/19 10:49:27 AM,76.464,79.209
228,03/30/19 11:19:27 AM,83.511,79.706
229,03/30/19 11:49:27 AM,86.029,80.318
230,03/30/19 12:19:27 PM,86.936,80.686
231,03/30/19 12:49:27 PM,89.362,81.232
232,03/30/19 01:19:27 PM,89.316,82.016
233,03/30/19 01:49:27 PM,87.710,81.943
234,03/30/19 02:19:27 PM,85.984,81.913
235,03/30/19 02:49:27 PM,83.646,81.925
236,03/30/19 03:19:27 PM,81.642,81.399
237,03/30/19 03:49:27 PM,82.218,80.774
238,03/30/19 04:19:27 PM,80.625,80.443
239,03/30/19 04:49:27 PM,80.580,80.322
240,03/30/19 05:19:27 PM,79.041,80.113
241,03/30/19 05:49:27 PM,78.514,80.052
242,03/30/19 06:19:27 PM,76.246,79.672
243,03/30/19 06:49:27 PM,75.898,79.775
244,03/30/19 07:19:27 PM,70.286,80.422
245,03/30/19 07:49:27 PM,66.729,80.251
246,03/30/19 08:19:27 PM,65.230,79.624
247,03/30/19 08:49:27 PM,63.347,79.456
248,03/30/19 09:19:27 PM,63.304,78.919
249,03/30/19 09:49:27 PM,63.133,78.619
250,03/30/19 10:19:27 PM,62.962,78.739
251,03/30/19 10:49:27 PM,62.319,78.943
252,03/30/19 11:19:27 PM,61.633,79.002
253,03/30/19 11:49:27 PM,60.948,79.060
254,03/31/19 12:19:27 AM,60.733,78.923
255,03/31/19 12:49:27 AM,60.346,78.849
256,03/31/19 01:19:27 AM,60.260,78.811
257,03/31/19 01:49:27 AM,59.916,79.077
258,03/31/19 02:19:27 AM,59.486,79.109
259,03/31/19 02:49:27 AM,59.486,79.081
260,03/31/19 03:19:27 AM,59.572,79.064
261,03/31/19 03:49:27 AM,59.830,79.039
262,03/31/19 04:19:27 AM,60.132,78.991
263,03/31/19 04:49:27 AM,59.916,79.132
264,03/31/19 05:19:27 AM,60.046,79.120
265,03/31/19 05:49:27 AM,59.788,79.089
266,03/31/19 06:19:27 AM,58.885,79.148
267,03/31/19 06:49:27 AM,58.411,79.120
268,03/31/19 07:19:27 AM,58.239,79.016
269,03/31/19 07:49:27 AM,57.893,78.975
270,03/31/19 08:19:27 AM,58.541,79.107
271,03/31/19 08:49:27 AM,61.891,79.395
272,03/31/19 09:19:27 AM,66.686,79.121
273,03/31/19 09:49:27 AM,70.201,79.449
274,03/31/19 10:19:27 AM,75.247,79.326
275,03/31/19 10:49:27 AM,80.227,79.125
276,03/31/19 11:19:27 AM,85.849,79.128
277,03/31/19 11:49:27 AM,85.894,80.652
278,03/31/19 12:19:27 PM,86.844,81.404
279,03/31/19 12:49:27 PM,86.936,81.124
280,03/31/19 01:19:27 PM,86.164,81.528
281,03/31/19 01:49:27 PM,85.352,81.722
282,03/31/19 02:19:27 PM,84.722,81.416
283,03/31/19 02:49:27 PM,84.137,81.347
284,03/31/19 03:19:27 PM,83.779,80.812
285,03/31/19 03:49:27 PM,82.753,80.808
286,03/31/19 04:19:27 PM,82.042,80.522
287,03/31/19 04:49:27 PM,81.642,80.157
288,03/31/19 05:19:27 PM,79.920,79.928
289,03/31/19 05:49:27 PM,76.681,80.067
290,03/31/19 06:19:27 PM,75.247,79.899
291,03/31/19 06:49:27 PM,72.869,80.275
292,03/31/19 07:19:27 PM,68.742,80.266
293,03/31/19 07:49:27 PM,67.028,79.781
294,03/31/19 08:19:27 PM,64.632,79.525
295,03/31/19 08:49:27 PM,62.661,79.375
296,03/31/19 09:19:27 PM,61.977,79.042
297,03/31/19 09:49:27 PM,61.590,78.829
298,03/31/19 10:19:27 PM,61.376,78.748
299,03/31/19 10:49:27 PM,60.604,79.075
300,03/31/19 11:19:27 PM,60.433,79.110
301,03/31/19 11:49:27 PM,59.959,78.971
302,04/01/19 12:19:27 AM,59.315,78.978
303,04/01/19 12:49:27 AM,58.885,79.093
304,04/01/19 01:19:27 AM,58.282,79.077
305,04/01/19 01:49:27 AM,57.893,79.086
306,04/01/19 02:19:27 AM,57.807,79.076
307,04/01/19 02:49:27 AM,58.282,78.938
308,04/01/19 03:19:27 AM,58.712,78.906
309,04/01/19 03:49:27 AM,58.755,78.994
310,04/01/19 04:19:27 AM,57.936,79.146
311,04/01/19 04:49:27 AM,57.979,79.068
312,04/01/19 05:19:27 AM,58.842,78.949
313,04/01/19 05:49:27 AM,59.185,79.157
314,04/01/19 06:19:27 AM,58.971,79.214
315,04/01/19 06:49:27 AM,58.325,79.248
316,04/01/19 07:19:27 AM,57.936,79.229
317,04/01/19 07:49:27 AM,57.979,79.124
318,04/01/19 08:19:27 AM,59.056,79.169
319,04/01/19 08:49:27 AM,59.788,79.450
320,04/01/19 09:19:27 AM,63.005,79.639
321,04/01/19 09:49:27 AM,66.600,80.236
322,04/01/19 10:19:27 AM,70.372,80.489
323,04/01/19 10:49:27 AM,76.725,79.728
324,04/01/19 11:19:27 AM,81.154,79.376
325,04/01/19 11:49:27 AM,81.952,80.974
326,04/01/19 12:19:27 PM,84.677,80.917
327,04/01/19 12:49:27 PM,84.452,82.107
