# Constructed from biom file
#OTU ID	SG1-BOT-2016-02-8-1	SG1-BOT-2016-02-8-2	SG1-BOT-2016-02-8-3	SG1-BOT-2016-02-9-1	SG1-BOT-2016-02-9-2	SG1-BOT-2016-02-9-3	SG1-BOT-2016-02mt-1	SG1-TOP-2016-02mt-1-2	SG1-TOP-2016-02mt-10-1	SG1-TOP-2016-02mt-13a	SG1-TOP-2016-02mt-13b	SG1-TOP-2016-02mt-17a	SG1-TOP-2016-02mt-17b	SG1-TOP-2016-02mt-1a	SG1-TOP-2016-02mt-1b	SG1-TOP-2016-02mt-2-2	SG1-TOP-2016-02mt-3-1	SG1-TOP-2016-02mt-9b
bdb9bd78f437e0a8a27bd0481047ca19	0.0	0.0	0.0	0.0	0.0	0.0	299.0	397.0	441.0	0.0	761.0	755.0	364.0	0.0	0.0	661.0	625.0	494.0
1eab66e1f56b8afa7dc98dfef2bb5523	236.0	0.0	237.0	0.0	0.0	468.0	0.0	0.0	0.0	0.0	0.0	588.0	308.0	572.0	0.0	664.0	484.0	616.0
226c358f393dc9b5b2bbaa2bad68543c	0.0	0.0	0.0	0.0	0.0	0.0	500.0	774.0	645.0	0.0	777.0	0.0	0.0	0.0	428.0	0.0	0.0	806.0
682c680814253e6f601c60402603e6af	0.0	231.0	0.0	286.0	440.0	0.0	413.0	356.0	628.0	0.0	634.0	0.0	0.0	0.0	623.0	0.0	0.0	0.0
59ecffd3f7098382827153f41320bb85	0.0	308.0	0.0	278.0	317.0	334.0	457.0	111.0	274.0	237.0	429.0	0.0	0.0	239.0	352.0	116.0	0.0	0.0
3ca6a15d3585e0bfa63dbd627902548c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	452.0	599.0	0.0	0.0	331.0	0.0	513.0	0.0	0.0	440.0	529.0
45b38e1d2d6fb887c60259908f8e50ac	296.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	527.0	0.0	0.0	0.0	653.0	618.0	0.0
e1061af8144d709ec52d4c5224162225	0.0	0.0	0.0	297.0	154.0	0.0	414.0	0.0	237.0	0.0	0.0	186.0	0.0	221.0	364.0	192.0	185.0	0.0
c5d5fe76432ae64dfd6a263e339a6032	205.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	263.0	399.0	0.0	0.0	0.0	383.0	0.0	362.0	0.0	0.0
a2dee6da4e2f4915fc50fb719bb28169	370.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	428.0	0.0	535.0	0.0	0.0	0.0	0.0	157.0
af420d0b84764ceae00a3641538ece54	0.0	325.0	342.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	286.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0
2c07437bbf83ceb4067eb73f001682d2	0.0	0.0	0.0	114.0	0.0	152.0	0.0	0.0	328.0	0.0	0.0	0.0	189.0	0.0	385.0	0.0	410.0	0.0
a011048861afde8c0e12338008d3f2cc	0.0	0.0	170.0	0.0	0.0	0.0	321.0	0.0	0.0	0.0	526.0	0.0	0.0	215.0	0.0	345.0	0.0	0.0
d5aef48ae90939a76c8f7c187097ed35	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	266.0	175.0	355.0	402.0	0.0	0.0	0.0	161.0	0.0	0.0
9558d29e0323ae275d65707bd3c5267f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	519.0	883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc25e1293149168452de72f90a08dfea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	225.0	0.0	0.0	0.0	380.0	0.0	194.0	0.0	0.0	261.0
dada8a89b49d8188747bbbad03a70917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	665.0	0.0	0.0	480.0	0.0	0.0
6ce4fa3602649a8065f0369485e802e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	510.0	0.0	0.0	0.0	628.0
073a3c5ac45a037dc52bc82e49de7245	0.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	455.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ae5e18eb32e8f50528bb2c679e143d59	0.0	0.0	179.0	0.0	171.0	342.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0
861a8cf0f1ad8c3d5b762bd929150f8e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	328.0	0.0	0.0	224.0	0.0	0.0	0.0	187.0
186ac4746599d15b963538f00f5a1db2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482.0	356.0	0.0	0.0	0.0
0707e34f720de8df24d3e094abb938b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bf456bf292545cd23c344e9c3ef733b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748d9816d976798c226e72ae7c1941e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	414.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
788c30ce2376323921553d51547233c6	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a172ef3a2023109ac8eda5aad3646f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	624.0	0.0	0.0	0.0	0.0	0.0	0.0
f957880eec802a0a9150c4b7a94cda74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	184.0	226.0	0.0
cfbc15130fb0cb020bc4176a682757cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0	0.0	57.0	0.0	0.0	103.0	0.0	134.0
db9c7fafb58962f55fc3b56c75108b6c	0.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0
ddcbfa668b9d1a091d8f8c8f318c5489	0.0	106.0	0.0	266.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6cbe880400818af9829a92c34b65e7e	77.0	0.0	0.0	0.0	0.0	455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b47d229031891e2bccfb256c330b496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	332.0	0.0	0.0	0.0	0.0
f3b45b3c517d31ab96ec2972962f0fd4	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	199.0	0.0
e854b679fb2913a10288ca8a75096225	0.0	0.0	0.0	0.0	394.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff924de36ef1824c3d0dea437e214d0e	0.0	0.0	163.0	0.0	161.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd34dc98391d78c92d8197c33667fa89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0
529be55b7711296febea1c1933d64fec	0.0	0.0	0.0	0.0	0.0	0.0	179.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0
18c7692d1660875245c536de38507aef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0
585f851b9df89da0f09f01f559a9757b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	0.0	141.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0
4747792af33553f9dff81422e98fda2b	0.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0	0.0	0.0
afb009cbcf2f318f81496808846d553c	0.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8687e6099ac55d69b1c7630b1079df6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0
d1522a363382e0c0a6b5fcfd6fec2fe9	0.0	0.0	0.0	0.0	0.0	0.0	390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48371b631539b0666aaf1847a897a291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.0	0.0
1517c0ee2192cd33d8e75baf65d8eed6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0
