# Constructed from biom file
#OTU ID	SG1-BOT-2016-02-8-1	SG1-BOT-2016-02-8-2	SG1-BOT-2016-02-8-3	SG1-BOT-2016-02-9-1	SG1-BOT-2016-02-9-2	SG1-BOT-2016-02-9-3	SG1-BOT-2016-02mt-1	SG1-TOP-2016-02mt-1-2	SG1-TOP-2016-02mt-1a	SG1-TOP-2016-02mt-1b	SG1-TOP-2016-02mt-2-2	SG1-TOP-2016-02mt-3-1	SG1-TOP-2016-02mt-9b	SG1-TOP-2016-02mt-10-1	SG1-TOP-2016-02mt-13a	SG1-TOP-2016-02mt-13b	SG1-TOP-2016-02mt-17a	SG1-TOP-2016-02mt-17b
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales	0.517006802721	0.50697392359	0.524953095685	0.442133815552	0.46953541508	0.612266385891	0.503708412799	0.622357463165	0.662374452743	0.616343944864	0.633573704511	0.628785773826	0.623254749371	0.596646185356	0.627059843886	0.58023628824	0.594865810968	0.564237123421
D_0__Archaea;D_1__Nanohaloarchaeota;D_2__uncultured archaeon;D_3__uncultured archaeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000320307495195	0.0	0.000328191663932	0.000503102465202	0.0	0.0	0.0	0.000650477016479	0.000156482278382	0.0	0.000388726919339
D_0__Archaea;D_1__Nanohaloarchaeota;D_2__uncultured haloarchaeon;D_3__uncultured haloarchaeon	0.0	0.000606428138266	0.000750469043152	0.00226039783002	0.0	0.0	0.00190718372537	0.000160153747598	0.0	0.000164095831966	0.000335401643468	0.00111141983884	0.0	0.000256016385049	0.00021682567216	0.000312964556764	0.000233372228705	0.0
D_0__Archaea;D_1__Nanohaloarchaeota;Other;Other	0.000618429189858	0.0	0.0	0.0	0.0003808073115	0.0	0.0	0.0	0.0	0.0	0.0	0.000138927479856	0.000343327992676	0.000128008192524	0.0	0.00125185822706	0.000583430571762	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.00105954651409	0.0	0.000128766417718	0.000164095831966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019436345967
D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Order II	0.199752628324	0.1188599151	0.101313320826	0.125678119349	0.155750190404	0.121347723085	0.114007204916	0.229660474055	0.20486737059	0.158844765343	0.201073285259	0.196304529036	0.204165712978	0.198540706605	0.196010407632	0.194272748611	0.208168028005	0.177453838678
D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000656383327863	0.000335401643468	0.0	0.000343327992676	0.0	0.0	7.8241139191e-05	0.000583430571762	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__uncultured Chlorophyta	0.0	0.0	0.0	0.0	0.0	0.0	0.00254291163382	0.000160153747598	0.000257532835437	0.0	0.000167700821734	0.0	0.000343327992676	0.000128008192524	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;Other	0.0649350649351	0.19587628866	0.109193245779	0.144213381555	0.0799695354151	0.0347459857857	0.129900402628	0.0459641255605	0.0554983260366	0.0587463078438	0.0617139023981	0.102389552654	0.0913252460517	0.103558627752	0.0915004336513	0.0677568265394	0.107467911319	0.0544217687075
D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__SubsectionI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128008192524	0.0	0.0	0.000233372228705	0.0
