	Feb10-r1-a_SPA	Feb10-r2-a_SPA	Feb10-r3-a_SPA	Feb10-r4-a_SPA	Feb10-r5-a_SPA	Feb10-r6-a_SPA	Feb10-r7-a_SPA	Feb7-1_SPA	Feb7-12_SPA	Feb7-15_SPA	Feb7-20_SPA	Feb7-3_SPA	Feb7-6_SPA	Feb7-9_SPA	Feb8-12_SPA	Feb8-15_SPA	Feb8-19_SPA	Feb8-2_SPA	Feb8-23_SPA	Feb8-27_SPA	Feb8-32_SPA	Feb8-33_SPA	Feb8-35_SPA	Feb8-37_SPA	Feb8-39_SPA	Feb8-41_SPA	Feb8-43_SPA	Feb8-45_SPA	Feb8-47_SPA	Feb8-49_SPA	Feb8-5_SPA	Feb8-51_SPA	Feb8-53_SPA	Feb8-55_SPA	Feb8-61_SPA	Feb8-65_SPA	Feb8-7_SPA	Feb8-9_SPA	Feb9-1-a_SPA	Feb9-1-b_SPA	Feb9-2-a_SPA	Feb9-2-b_SPA	Feb9-3-a_SPA	Feb9-3-b_SPA	Feb9-4-11_SPA	Feb9-4-14_SPA	Feb9-4-17_SPA	Feb9-4-2_SPA	Feb9-4-20_SPA	Feb9-4-22_SPA	Feb9-4-24_SPA	Feb9-4-26_SPA	Feb9-4-28_SPA	Feb9-4-30-a_SPA	Feb9-4-4_SPA	Feb9-4-6_SPA	Feb9-4-8_SPA	Feb9-4-a_SPA	Feb9-4-b_SPA	Feb9-5-a_SPA	Feb9-5-b_SPA	Feb9-6-a_SPA	Feb9-6-b_SPA	Feb9-7-a_SPA	Feb9-7-b_SPA	Feb9-8-a_SPA	Feb9-8-b_SPA	SG1-E-mid_SPA
Feb7-3_SPA	0.16202691756692306	0.16753711764692308	0.12949104196461536	0.1656619069453846	0.20306594349076923	0.2263293162138461	0.09310869428999997	0.13274623182769232	0.19987998667230772	0.09286122476230771	0.10612810740461537	0.0	0.11630858472923078	0.11789301974307692	0.3231855835153846	0.1784601804453846	0.16009041058076923	0.17463374477307692	0.24106090439153846	0.24436219555384614	0.14753098158615385	0.14178243450615385	0.14322357770538463	0.15157642218076922	0.15278117382384615	0.09226056564615381	0.14609638698384614	0.12856443254153846	0.12361082444692309	0.14386556077923077	0.1344262371161538	0.19638756319461537	0.27731808746615383	0.23878677825230765	0.11433671706923076	0.1249493620146154	0.15284585091307692	0.2216489920946154	0.24227702221230768	0.25351903727384617	0.5799336250176923	0.37808523672538463	0.41857608664538454	0.28811502318615384	0.20053346763307692	0.3858293616923077	0.31002124559769234	0.14569034311230772	0.26156179143461533	0.3518201101115386	0.3886140079784616	0.6888345550423076	0.38831776949153846	0.5447005366415385	0.2534702284476923	0.7795540497315385	0.5799248127700001	0.4577863347746154	0.39600915327692304	0.3057215101630769	0.44261535546846154	0.3102084182230769	0.18522307356153844	0.5372241554161539	0.24868963823076923	0.20524547417153843	0.17726762742846153	0.11677070261461539
Feb7-6_SPA	0.21478457936999995	0.18281891903	0.20105533194153843	0.24187454074538464	0.26431640657692307	0.28577643723692303	0.15867017369923075	0.09530251972923079	0.1908811631723077	0.15059952640076923	0.18254285766153844	0.11630858472923078	0.0	0.15548234861384616	0.37954951815846155	0.2512053096976923	0.20676845531307692	0.16333083305	0.28974260590076917	0.3141794878292308	0.19652816908923076	0.20023740641076923	0.18034448231923078	0.2217764897946154	0.2242885506146154	0.15672036825384617	0.19376684430846153	0.17792837671999998	0.1974423046623077	0.2143106181669231	0.20403573759307692	0.26629139108076927	0.33745433001846153	0.3072214138969231	0.15367224218615383	0.14665137142384613	0.22135354646692312	0.2903325736392308	0.2994004240307692	0.31349170882	0.6309337418376924	0.43286559474076924	0.4744943450915384	0.3245609995661538	0.1802688154592308	0.41391444998461535	0.3387384052453846	0.1360222052153846	0.3305063960207692	0.424326522333077	0.4490240909615385	0.7309881805038462	0.4467942627207693	0.6041014547015384	0.31533130390153846	0.8305176408761539	0.646431150673077	0.5086776789499999	0.4370810187230769	0.3625747365861539	0.5016380454330769	0.36916675673076915	0.2539612820707692	0.584504097493077	0.30983187949692303	0.27969387832230774	0.24559033278384618	0.15266195025
Feb7-9_SPA	0.12103291377615383	0.21141179053769235	0.13470803803076922	0.16095058506538462	0.1993319747046154	0.2043338598553846	0.11149423652846156	0.18518859847846153	0.24720100662307698	0.11079297715615383	0.11591520492461539	0.11789301974307692	0.15548234861384616	0.0	0.31370677755384613	0.17625221212692305	0.14019037702076925	0.2097886124176923	0.21963883600076922	0.22324391657076922	0.14220787459846157	0.12686878778923075	0.16992154037923077	0.14639277661461536	0.14725031190076926	0.11206065268153848	0.15811501662076924	0.1647465818169231	0.14453228609000002	0.12006763086076923	0.1262046372346154	0.18372282781	0.25687187912	0.22332282655384617	0.16024231925384613	0.14899072840846156	0.15618216629153847	0.22029829322384614	0.2056392626676923	0.2574702871938461	0.5679149235700001	0.35744557548846156	0.38606470389153846	0.25345489812615385	0.22001906008230773	0.3424570629046153	0.26225612818846156	0.19356068383230768	0.2660617818161538	0.3309924756376924	0.3648034246369231	0.6347772875576924	0.3431434430807693	0.5264808304446155	0.2264716271184615	0.7553143022607693	0.56435146425	0.41269974897769235	0.3510250861415385	0.2674612083123077	0.41423148926538456	0.2757772662246154	0.19592968502153846	0.49607508235000003	0.2202596280507692	0.2120709197730769	0.16533725273307695	0.12179990319000003
Feb8-12_SPA	0.27640828657	0.28724016567769234	0.23142214564615388	0.19912954768846153	0.17575708037999996	0.15739551588153844	0.27531445839615387	0.3952168192923077	0.32414978821076923	0.2920376192207692	0.2588151321415384	0.3231855835153846	0.37954951815846155	0.31370677755384613	0.0	0.18096452100384616	0.22899144620692305	0.31928396657923075	0.16319006210538461	0.13078508866153848	0.24609810061076923	0.2303315497861539	0.25522248331923075	0.22257933528692309	0.24639753482230767	0.27800677845692306	0.2746154781823077	0.25331469235076925	0.2313732416376923	0.23469671028230768	0.26565650002692304	0.19533085463307692	0.15548934435846154	0.1528179942630769	0.31320988665692306	0.3107371266546154	0.21090125432692305	0.1933223222592308	0.19486163308153845	0.2582541109107692	0.41698699357461544	0.23740348896076927	0.30790415932230764	0.20260731725384618	0.3867818901869231	0.27710899701230773	0.3169963906484615	0.3847820919846153	0.19557885068846154	0.20398376606076923	0.24519897953230768	0.5554483178684615	0.26503027516846156	0.36631448064000005	0.17380133628615388	0.6260726804607694	0.3931716946053846	0.29436019740846153	0.2978465630953846	0.21633076637384618	0.3248262498823077	0.18699669228615387	0.1876768509446154	0.4127429910730769	0.27449268985846154	0.20877747319307693	0.2128758848207692	0.30446427947
Feb8-15_SPA	0.16386256155846152	0.19739743945692306	0.15529313588538463	0.0748107029507692	0.17786415329153848	0.17762870686076926	0.17202878568	0.2511227117961538	0.22641310256076924	0.16928138099692303	0.12730663780692306	0.1784601804453846	0.2512053096976923	0.17625221212692305	0.18096452100384616	0.0	0.08728836891230765	0.20106333558615386	0.08805619544923078	0.11844012774846155	0.13873978324692307	0.08489952672076923	0.1643575660538461	0.13217105124923073	0.11620514065999997	0.1364902870207692	0.16837588372307688	0.17338872991923077	0.10776375822307689	0.09827949934461536	0.14881299848923074	0.07327383030307694	0.20430832796230775	0.0883389895423077	0.16572661157923074	0.17139524394769232	0.11083710013230766	0.09431368939846155	0.19123753107000002	0.20959749445307693	0.5055287188369231	0.31506640986769235	0.38039757720153844	0.20941326471923083	0.2597954730307692	0.29968067313	0.2853883647369231	0.2478707788346154	0.19634341402307692	0.2480730601784616	0.29876020671461545	0.6380116365215385	0.32583575963230776	0.45077803648230774	0.1883806720746154	0.7210948524846155	0.4741788740753846	0.3629682725723077	0.3716579961823077	0.23382245474230776	0.3969172331769231	0.250307816593077	0.1348871167546154	0.47552143038153855	0.15866058126384613	0.16580430578615382	0.1031247599476923	0.15573941102
Feb8-19_SPA	0.17987308410923075	0.18468215991076925	0.13319812983615387	0.11429599280923075	0.22077003324692307	0.22517339327307692	0.13996890027538464	0.20444210402846158	0.21000032620538467	0.1483040959246154	0.11700780775000001	0.16009041058076923	0.20676845531307692	0.14019037702076925	0.22899144620692305	0.08728836891230765	0.0	0.18415238545076926	0.1016311008707692	0.15102731596692304	0.0969102027669231	0.05690807173153849	0.13304626100153846	0.11532656180615383	0.12293781873076923	0.11012233437307693	0.13638073162153846	0.14313516753615385	0.09754376372000001	0.07292435605076922	0.12202741815230767	0.1080866456630769	0.23349156326538464	0.13485916961923075	0.1258806041746154	0.13770405474461542	0.09584192966	0.1371661152784615	0.2290996548084615	0.23028120449307693	0.5545062322830769	0.3693910212553846	0.4239060877261538	0.24271774110230768	0.24002197833846156	0.32453908677307686	0.31807458480461537	0.21200157580846157	0.2423087466492307	0.2981467612369232	0.35109039442538464	0.6893918626661539	0.37601963481846157	0.5018630466315384	0.22065714537923076	0.7721426503723077	0.5273228927476923	0.41332513531692305	0.41755796501	0.26807764741923074	0.4397723651876923	0.29678551935769226	0.1799986808176923	0.5257334167600001	0.20275783231153843	0.20898945976	0.15261048393999999	0.10154784029538465
Feb8-2_SPA	0.27256687881384617	0.07724814200615385	0.17507450528230772	0.2103628533123077	0.30034965882538467	0.3117465213653846	0.18799674034769231	0.14392649459923076	0.09102621512846154	0.16030098231538464	0.15286898947307695	0.17463374477307692	0.16333083305	0.2097886124176923	0.31928396657923075	0.20106333558615386	0.18415238545076926	0.0	0.24274785081076924	0.28679103470384615	0.14773456456692308	0.15376650284538462	0.1365489328184616	0.17418132357076926	0.19905112768769234	0.1414442864115385	0.16031772697076926	0.14147230609307693	0.14732461458769233	0.19177631607538465	0.20155833627230768	0.2410119409784616	0.37166725019923075	0.23092769061769233	0.15269025001000003	0.13179971681692307	0.13668068830615387	0.20321906258461542	0.3459778967853846	0.2638884602284615	0.6301351559507693	0.4273145004938461	0.5024124180507693	0.3784060054807692	0.15686801909076922	0.46709504618846154	0.41056608450769233	0.16849439367461538	0.34331359622923074	0.3777415131092308	0.4136586139915385	0.7580694187076922	0.46422681557846157	0.5617651952946154	0.33982549093153847	0.8342299193461539	0.600109273486154	0.517639140163077	0.49017472891615393	0.40812062749615385	0.5266654001492308	0.3746768778823077	0.26101857811	0.5951358094876924	0.27785998499615383	0.2918445594923077	0.23543246168923082	0.1760074201123077
Feb8-23_SPA	0.20079811285384613	0.23495300038615388	0.20957362936846152	0.13277923273384615	0.21207028176384618	0.20554047247769233	0.22141148194461538	0.2856354127253846	0.2661701042069231	0.23028476987076918	0.18775498976230767	0.24106090439153846	0.28974260590076917	0.21963883600076922	0.16319006210538461	0.08805619544923078	0.1016311008707692	0.24274785081076924	0.0	0.11494883367153846	0.16534236924384615	0.13129874645307693	0.2004864790630769	0.18518817402307686	0.17436584730153842	0.1916628080653846	0.21170590812923074	0.21082790418384612	0.16160485856769224	0.13406185136923077	0.1905386722492307	0.10179181226	0.21601763166846155	0.09907417908384615	0.20815646426846152	0.21735035950615383	0.1545151577415384	0.13605896556769229	0.20976107345615388	0.24702224596846156	0.520475706823077	0.34778921451692313	0.40021806132461535	0.21775924495769236	0.32038223894615386	0.2895510950146154	0.2966033753092308	0.2935901109976923	0.22307275518769226	0.2549579035861539	0.314262682673077	0.6569028299215385	0.3481297579153847	0.46742958026692316	0.20478458046230774	0.7360448518046153	0.4803630548215385	0.37949156052000005	0.40099374965769236	0.23633024136076924	0.4231104211061538	0.2703621429023077	0.17233750232538464	0.48646540633692315	0.1819234980438461	0.21284634931846158	0.1589913256153846	0.1716509600953846
Feb8-27_SPA	0.18749207535307694	0.26856129667	0.19821135692461536	0.13019526985153845	0.13838136402461537	0.11748968320615386	0.2001586420484615	0.31363486282461533	0.30397214875384615	0.21586624277769229	0.1865486333384615	0.24436219555384614	0.3141794878292308	0.22324391657076922	0.13078508866153848	0.11844012774846155	0.15102731596692304	0.28679103470384615	0.11494883367153846	0.0	0.18564413614923078	0.16279255327692305	0.21932969235461536	0.18771405401769226	0.17508874961153842	0.18840911016461537	0.20780647347153844	0.22791074853076923	0.17536756167923073	0.1366693736930769	0.18465705824999998	0.09215510334076922	0.12102557371538464	0.10280951673076921	0.23396323678923076	0.22327738554076923	0.1724382328838461	0.15353824980692304	0.12005417934153848	0.27386579468461536	0.44288490620846155	0.27147880269307695	0.3054851585407692	0.1622779358661539	0.3189622150207692	0.24108388895846156	0.23819458603307694	0.30707724308769224	0.16674607107769226	0.19459712547923086	0.25858845800615393	0.5662238475807693	0.26038136739769235	0.4060990156292308	0.14018890440307694	0.651849051813077	0.42274181813923073	0.30349828576692317	0.30479079679846155	0.1607706809815385	0.3318935026407693	0.1872266612723077	0.13167248523384611	0.406563937913077	0.20845707638153843	0.1776723452453846	0.1540882932838461	0.21048076967
Feb8-32_SPA	0.1833129615023077	0.12585516166384617	0.12833193336307694	0.1216943916546154	0.22899054514461542	0.23553519368153847	0.11545408992384618	0.19646356363384615	0.16395559073076924	0.12085537031307694	0.12312902859076927	0.14753098158615385	0.19652816908923076	0.14220787459846157	0.24609810061076923	0.13873978324692307	0.0969102027669231	0.14773456456692308	0.16534236924384615	0.18564413614923078	0.0	0.0815664503276923	0.08586469551461536	0.11858847022076925	0.1300273479469231	0.08743475104923079	0.09665521824999997	0.09988488642923077	0.09395838596846157	0.09676512659	0.12391630621153846	0.14105638479307692	0.2478964117446154	0.16707740550307693	0.12175857240615384	0.09994876113153847	0.10200802819461542	0.17295463350538465	0.2399180203846154	0.22225682624307697	0.5598076023484615	0.3749491551207692	0.42283764251	0.2976289533969231	0.19849414603923077	0.3828249913630769	0.345280891953077	0.18069952108153847	0.25420754427923076	0.29885311990846164	0.3478342259061539	0.6851928489915384	0.3869346723638462	0.5092110685092308	0.2568885756323077	0.77378782669	0.5263597715438462	0.43778301505000006	0.41544703863846155	0.30399054882	0.44953627911	0.3162624290646154	0.1944073452753846	0.5313502954484617	0.22502990164923076	0.2139278860146154	0.15929326096384616	0.1033115031976923
